"PreSens Measurement Studio 2","2.1.0.443",""
"Date","Time","Channel","User","SensorID","Sensor_Name","delta_t","Time_Unit","Value","O2_Unit","Mode","Phase","Phase_Unit","Amplitude","Amplitude_Unit","Temp","Temp_Unit","Pressure","Pressure_Unit","Salinity","Salinity_Unit","Error","Cal0","Cal0_Unit","T0","T0_Unit","O2Cal2nd","O2_Unit","Cal2nd","Cal2nd_Unit","T2nd","T2nd_Unit","CalPressure","CalPressure_Unit","f1","dPhi1","dkSv1","dPhi2","dkSv2","m","Cal_Mode","SignalLEDCurrent","User_Signal_Intensity","ReferenceLEDCurrent","Reference_Amplitude","Device_Serial","FwVersion","SwVersion","Sensor_Type","BatchID","Calibration_Date","Sensor_Lot","PreSens_Calibr","Battery_Voltage","Battery_Voltage_Unit"
"01/03/2019","16:06:47","6","default","630090100","OXY_CH_6","0.357","min","212.718","μmol/L","Humid","24.653","deg","140067","µV","11.529","°C","1007.000","hPa","28.5","pmil","0","55.630","deg","20.000","°C","240.600","μmol/L","22.170","deg","20.000","°C","971.000","hPa","0.826","-0.01532","0.000401","-0.00012","0","11.08","Humid","30.45","0","114.20","319257.97","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171027-020","6/6/2018 9:25:31 PM","0000-00","0","no battery","V"
"01/03/2019","16:06:49","7","default","133965801","OXY_CH_7","0.390","min","217.187","μmol/L","Humid","24.468","deg","159304","µV","11.470","°C","1009.000","hPa","28.5","pmil","0","55.700","deg","20.000","°C","240.600","μmol/L","22.210","deg","20.000","°C","971.000","hPa","0.826","-0.01532","0.000401","-0.00012","0","11.08","Humid","59.93","1","49.40","309433.38","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171027-008","6/6/2018 9:30:18 PM","0000-00","0","no battery","V"
"01/03/2019","16:06:50","4","default","115720809","OXY_CH_4","0.406","min","209.653","μmol/L","Humid","24.832","deg","136831","µV","11.525","°C","1008.000","hPa","28.5","pmil","0","55.550","deg","20.000","°C","240.600","μmol/L","22.170","deg","20.000","°C","971.000","hPa","0.826","-0.01532","0.000401","-0.00012","0","11.08","Humid","28.70","0","67.60","314522.43","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171027-030","6/6/2018 9:17:10 PM","0000-00","0","no battery","V"
"01/03/2019","16:06:50","3","default","683778942","OXY_CH_3","0.406","min","259.910","μmol/L","Humid","22.773","deg","154420","µV","11.472","°C","1008.000","hPa","28.5","pmil","0","55.520","deg","20.000","°C","240.600","μmol/L","22.590","deg","20.000","°C","985.000","hPa","0.857","-0.01834","0.000374","-9E-05","0","12.4","Humid","27.30","0","43.40","223302.62","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171220-001","6/6/2018 9:12:01 PM","0000-00","0","no battery","V"
"01/03/2019","16:06:50","5","default","430616078","OXY_CH_5","0.406","min","229.538","μmol/L","Humid","24.393","deg","174875","µV","11.580","°C","1008.000","hPa","28.5","pmil","0","55.570","deg","20.000","°C","240.600","μmol/L","22.740","deg","20.000","°C","985.000","hPa","0.857","-0.01834","0.000374","-9E-05","0","12.4","Humid","36.40","0","83.10","290477.65","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171220-003","6/6/2018 9:22:30 PM","0000-00","0","no battery","V"
"01/03/2019","16:06:50","1","default","181955857","OXY_CH_1","0.406","min","211.233","μmol/L","Humid","24.712","deg","364649","µV","11.467","°C","1008.000","hPa","30.0","pmil","0","55.770","deg","20.000","°C","240.600","μmol/L","22.240","deg","20.000","°C","971.000","hPa","0.826","-0.01532","0.000401","-0.00012","0","11.08","Humid","245.98","3","75.70","292261.96","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171027-005","6/6/2018 8:53:38 PM","0000-00","0","no battery","V"
"01/03/2019","16:06:50","2","default","105088600","OXY_CH_2","0.407","min","195.490","μmol/L","Humid","25.649","deg","114189","µV","11.491","°C","1008.000","hPa","28.5","pmil","0","55.510","deg","20.000","°C","240.600","μmol/L","22.130","deg","20.000","°C","971.000","hPa","0.826","-0.01532","0.000401","-0.00012","0","11.08","Humid","25.38","-1","38.10","315954.77","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171027-029","6/6/2018 9:06:10 PM","0000-00","0","no battery","V"
"01/03/2019","16:06:50","6","default","630090100","OXY_CH_6","0.407","min","212.706","μmol/L","Humid","24.656","deg","140067","µV","11.523","°C","1007.000","hPa","28.5","pmil","0","55.630","deg","20.000","°C","240.600","μmol/L","22.170","deg","20.000","°C","971.000","hPa","0.826","-0.01532","0.000401","-0.00012","0","11.08","Humid","30.45","0","114.20","319230.74","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171027-020","6/6/2018 9:25:31 PM","0000-00","0","no battery","V"
"01/03/2019","16:06:50","8","default","496264166","OXY_CH_8","0.408","min","210.382","μmol/L","Humid","25.606","deg","188175","µV","11.522","°C","1009.000","hPa","28.5","pmil","0","55.510","deg","20.000","°C","240.600","μmol/L","22.840","deg","20.000","°C","985.000","hPa","0.857","-0.01834","0.000374","-9E-05","0","12.4","Humid","33.25","0","68.60","327324.29","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171220-002","6/6/2018 9:34:28 PM","0000-00","0","no battery","V"
"01/03/2019","16:06:52","7","default","133965801","OXY_CH_7","0.440","min","217.151","μmol/L","Humid","24.470","deg","159311","µV","11.470","°C","1009.000","hPa","28.5","pmil","0","55.700","deg","20.000","°C","240.600","μmol/L","22.210","deg","20.000","°C","971.000","hPa","0.826","-0.01532","0.000401","-0.00012","0","11.08","Humid","59.93","1","49.40","309432.46","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171027-008","6/6/2018 9:30:18 PM","0000-00","0","no battery","V"
