"PreSens Measurement Studio 2","2.1.0.443",""
"Date","Time","Channel","User","SensorID","Sensor_Name","delta_t","Time_Unit","Value","O2_Unit","Mode","Phase","Phase_Unit","Amplitude","Amplitude_Unit","Temp","Temp_Unit","Pressure","Pressure_Unit","Salinity","Salinity_Unit","Error","Cal0","Cal0_Unit","T0","T0_Unit","O2Cal2nd","O2_Unit","Cal2nd","Cal2nd_Unit","T2nd","T2nd_Unit","CalPressure","CalPressure_Unit","f1","dPhi1","dkSv1","dPhi2","dkSv2","m","Cal_Mode","SignalLEDCurrent","User_Signal_Intensity","ReferenceLEDCurrent","Reference_Amplitude","Device_Serial","FwVersion","SwVersion","Sensor_Type","BatchID","Calibration_Date","Sensor_Lot","PreSens_Calibr","Battery_Voltage","Battery_Voltage_Unit"
"12/03/2018","16:18:52","3","default","683778942","OXY_CH_3","26.366","min","257.820","μmol/L","Humid","23.508","deg","167690","µV","9.820","°C","1029.000","hPa","28.5","pmil","0","55.520","deg","20.000","°C","240.600","μmol/L","22.590","deg","20.000","°C","985.000","hPa","0.857","-0.01834","0.000374","-9E-05","0","12.4","Humid","27.30","0","43.40","220500.55","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171220-001","6/6/2018 9:12:01 PM","0000-00","0","no battery","V"
"12/03/2018","16:18:55","3","default","683778942","OXY_CH_3","26.416","min","257.906","μmol/L","Humid","23.504","deg","167704","µV","9.820","°C","1029.000","hPa","28.5","pmil","0","55.520","deg","20.000","°C","240.600","μmol/L","22.590","deg","20.000","°C","985.000","hPa","0.857","-0.01834","0.000374","-9E-05","0","12.4","Humid","27.30","0","43.40","220507.80","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171220-001","6/6/2018 9:12:01 PM","0000-00","0","no battery","V"
"12/03/2018","16:18:58","3","default","683778942","OXY_CH_3","26.466","min","257.705","μmol/L","Humid","23.511","deg","167689","µV","9.826","°C","1029.000","hPa","28.5","pmil","0","55.520","deg","20.000","°C","240.600","μmol/L","22.590","deg","20.000","°C","985.000","hPa","0.857","-0.01834","0.000374","-9E-05","0","12.4","Humid","27.30","0","43.40","220507.11","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171220-001","6/6/2018 9:12:01 PM","0000-00","0","no battery","V"
"12/03/2018","16:19:01","3","default","683778942","OXY_CH_3","26.516","min","257.718","μmol/L","Humid","23.508","deg","167663","µV","9.832","°C","1029.000","hPa","28.5","pmil","0","55.520","deg","20.000","°C","240.600","μmol/L","22.590","deg","20.000","°C","985.000","hPa","0.857","-0.01834","0.000374","-9E-05","0","12.4","Humid","27.30","0","43.40","220512.59","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171220-001","6/6/2018 9:12:01 PM","0000-00","0","no battery","V"
"12/03/2018","16:19:04","3","default","683778942","OXY_CH_3","26.566","min","257.842","μmol/L","Humid","23.507","deg","167654","µV","9.820","°C","1029.000","hPa","28.5","pmil","0","55.520","deg","20.000","°C","240.600","μmol/L","22.590","deg","20.000","°C","985.000","hPa","0.857","-0.01834","0.000374","-9E-05","0","12.4","Humid","27.30","0","43.40","220499.89","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171220-001","6/6/2018 9:12:01 PM","0000-00","0","no battery","V"
"12/03/2018","16:19:07","3","default","683778942","OXY_CH_3","26.616","min","257.718","μmol/L","Humid","23.508","deg","167647","µV","9.832","°C","1029.000","hPa","28.5","pmil","0","55.520","deg","20.000","°C","240.600","μmol/L","22.590","deg","20.000","°C","985.000","hPa","0.857","-0.01834","0.000374","-9E-05","0","12.4","Humid","27.30","0","43.40","220491.95","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171220-001","6/6/2018 9:12:01 PM","0000-00","0","no battery","V"
"12/03/2018","16:19:10","3","default","683778942","OXY_CH_3","26.666","min","257.803","μmol/L","Humid","23.504","deg","167648","µV","9.832","°C","1029.000","hPa","28.5","pmil","0","55.520","deg","20.000","°C","240.600","μmol/L","22.590","deg","20.000","°C","985.000","hPa","0.857","-0.01834","0.000374","-9E-05","0","12.4","Humid","27.30","0","43.40","220495.01","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171220-001","6/6/2018 9:12:01 PM","0000-00","0","no battery","V"
"12/03/2018","16:19:13","3","default","683778942","OXY_CH_3","26.716","min","257.748","μmol/L","Humid","23.509","deg","167636","µV","9.826","°C","1029.000","hPa","28.5","pmil","0","55.520","deg","20.000","°C","240.600","μmol/L","22.590","deg","20.000","°C","985.000","hPa","0.857","-0.01834","0.000374","-9E-05","0","12.4","Humid","27.30","0","43.40","220487.99","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171220-001","6/6/2018 9:12:01 PM","0000-00","0","no battery","V"
"12/03/2018","16:19:16","3","default","683778942","OXY_CH_3","26.766","min","257.769","μmol/L","Humid","23.508","deg","167657","µV","9.826","°C","1029.000","hPa","28.5","pmil","0","55.520","deg","20.000","°C","240.600","μmol/L","22.590","deg","20.000","°C","985.000","hPa","0.857","-0.01834","0.000374","-9E-05","0","12.4","Humid","27.30","0","43.40","220488.47","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171220-001","6/6/2018 9:12:01 PM","0000-00","0","no battery","V"
"12/03/2018","16:19:19","3","default","683778942","OXY_CH_3","26.816","min","257.761","μmol/L","Humid","23.506","deg","167651","µV","9.832","°C","1029.000","hPa","28.5","pmil","0","55.520","deg","20.000","°C","240.600","μmol/L","22.590","deg","20.000","°C","985.000","hPa","0.857","-0.01834","0.000374","-9E-05","0","12.4","Humid","27.30","0","43.40","220492.15","SABD0002000012","AAV2.0.0.13","2.1.0.443","PSt7-10","171220-001","6/6/2018 9:12:01 PM","0000-00","0","no battery","V"
