date,animal,egg size
20190123,13,7.54
20190123,13,3.504
20190123,13,2.549
20190123,13,1.075
20190123,13,1.053
20190123,13,2.817
20190123,13,2.456
20190123,13,1.261
20190123,13,1.841
20190123,13,2.647
20190123,13,2.023
20190123,13,6.194
20190123,13,4.21
20190123,13,9.622
20190123,13,3.006
20190123,13,1.194
20190123,13,1.963
20190123,13,4.536
20190123,13,7.71
20190123,13,1.558
20190123,13,4.868
20190123,13,5.704
20190123,13,2.298
20190123,13,9.234
20190123,13,9.306
20190123,13,3.109
20190123,13,1.922
20190123,13,12.324
20190123,13,8.916
20190123,13,1.214
20190123,13,1.754
20190123,13,1.738
20190123,13,6.238
20190123,13,3.121
20190123,13,1.027
20190123,13,1.929
20190123,13,8.246
20190123,13,9.117
20190123,13,1.278
20190123,13,11.666
20190123,13,7.82
20190123,13,2.7
20190123,13,7.468
20190123,13,5.278
20190123,13,7.279
20190123,13,4.94
20190123,13,4.038
20190123,13,10.029
20190123,13,3.188
20190123,13,6.98
20190123,13,1.343
20190123,13,7.329
20190123,13,1.687
20190123,13,3.109
20190123,13,2.034
20190123,13,4.234
20190123,13,3.138
20190123,13,9.392
20190123,13,9.758
20190123,13,1.125
20190123,13,2.808
20190123,13,5.531
20190123,13,6.817
20190123,13,5.579
20190123,13,3.887
20190123,13,9.983
20190123,13,7.322
20190123,13,2.154
20190123,13,3.25
20190123,13,6.776
20190123,13,3.08
20190123,13,1.096
20190123,13,7.549
20190123,13,7.14
20190123,13,1.515
20190123,13,9.014
20190123,13,7.504
20190123,13,12.465
20190123,13,6.027
20190123,13,3.925
20190123,13,8.014
20190123,13,6.927
20190123,13,11.199
20190123,13,2.525
20190123,13,8.672
20190123,13,6.199
20190123,13,2.24
20190123,13,1.106
20190123,13,2.889
20190123,13,4.031
20190123,13,4.454
20190123,13,1.769
20190123,13,5.053
20190123,13,2.676
20190123,13,5.385
20190123,13,7.348
20190123,13,3.959
20190123,13,4.339
20190123,13,8.507
20190123,13,4.888
20190123,13,9.945
20190123,13,4.859
20190123,13,8.262
20190123,13,7.252
20190123,13,7.482
20190123,13,5.381
20190123,13,5.773
20190123,13,6.532
20190123,13,7.559
20190123,13,3.518
20190123,13,11.697
20190123,13,5.563
20190123,13,9.045
20190123,13,8.813
20190123,13,12.497
20190123,13,5.742
20190123,13,2.03
20190123,13,3.952
20190123,13,6.613
20190123,13,8.629
20190123,13,14.17
20190123,13,5.486
20190123,13,5.311
20190123,13,4.629
20190123,13,9.545
20190123,13,14.084
20190123,13,5.74
20190123,13,2.762
20190123,13,5.273
20190123,13,3.997
20190123,13,5.405
20190123,13,10.857
20190123,13,2.482
20190123,13,7.425
20190123,13,3.344
20190123,13,16.769
20190123,13,4.069
20190123,13,2.997
20190123,13,3.028
20190123,13,11.288
20190123,13,4.301
20190123,13,3.181
20190123,13,6.831
20190123,13,6.149
20190123,13,5.622
20190123,13,4.213
20190123,13,3.363
20190123,13,4.313
20190123,13,8.976
20190123,13,7.616
20190123,13,6.127
20190123,13,7.243
20190123,13,6.613
20190123,13,4.567
20190123,13,12.858
20190123,13,6.946
20190123,13,12.959
20190123,13,6.264
20190123,13,10.4
20190123,13,4.77
20190123,13,4.878
20190123,13,4.021
20190123,13,8.315
20190123,13,8.227
20190123,13,9.792
20190123,13,7.102
20190123,13,12.145
20190123,13,7.997
20190123,13,5.539
20190123,13,5.589
20190123,13,6.889
20190123,13,11.218
20190123,13,8.207
20190123,13,4.32
20190123,13,9.423
20190123,13,3.99
20190123,13,5.117
20190123,13,6.92
20190123,13,3.607
20190123,13,6.831
20190123,13,7.085
20190123,13,5.417
20190123,13,12.001
20190123,13,12.877
20190123,13,5.962
20190123,13,3.401
20190123,13,4.739
20190123,13,3.25
20190123,13,2.853
20190123,13,4.763
20190123,13,7.937
20190123,13,7.035
20190123,13,3.078
20190123,13,3.468
20190123,13,4.124
20190123,13,11.96
20190123,13,7.293
20190123,13,5.089
20190123,13,4.217
20190123,13,3.392
20190123,13,6.06
20190123,13,6.762
20190123,13,7.25
20190123,13,8.365
20190123,13,7.901
20190123,13,21.527
20190123,13,10.354
20190123,13,11.135
20190123,13,11.652
20190123,13,17.664
20190123,13,9.237
20190123,13,9.378
20190123,13,6.764
20190123,17,2.315
20190123,17,9.785
20190123,17,8.693
20190123,17,13.09
20190123,17,12.679
20190123,17,5.256
20190123,17,9.713
20190123,17,21.233
20190123,17,10.321
20190123,17,10.847
20190123,17,5.646
20190123,17,1.417
20190123,17,2.992
20190123,17,12.391
20190123,17,3.416
20190123,17,9.206
20190123,17,9.663
20190123,17,9.9
20190123,17,10.06
20190123,17,4.091
20190123,17,1.484
20190123,17,6.807
20190123,17,3.743
20190123,17,21.166
20190123,17,13.112
20190123,17,13.483
20190123,17,15.429
20190123,17,2.911
20190123,17,12.611
20190123,17,11.41
20190123,17,18.813
20190123,17,4.253
20190123,17,5.919
20190123,17,2.81
20190123,17,17.126
20190123,17,19.258
20190123,17,14.024
20190123,17,13.476
20190123,17,12.494
20190123,17,1.745
20190123,17,3.442
20190123,17,8.339
20190123,17,2.121
20190123,17,16.372
20190123,17,3.693
20190123,17,8.078
20190123,17,4.445
20190123,17,14.912
20190123,17,8.389
20190123,17,5.036
20190123,17,17.647
20190123,17,21.544
20190123,17,4.648
20190123,17,12.844
20190123,17,17.755
20190123,17,4.435
20190123,17,6.168
20190123,17,1.017
20190123,17,13.038
20190123,17,4.61
20190123,17,16.106
20190123,17,1.108
20190123,17,6.07
20190123,17,1.647
20190123,17,12.707
20190123,17,10.816
20190123,17,4.244
20190123,17,7.705
20190123,17,3.681
20190123,17,2.937
20190123,17,1.367
20190123,17,16.24
20190123,17,4.325
20190123,17,23.445
20190123,17,3.028
20190123,17,14.038
20190123,17,1.759
20190123,17,4.469
20190123,17,14.213
20190123,17,5.876
20190123,17,1.333
20190123,17,5.673
20190123,17,15.615
20190123,17,10.043
20190123,17,18.72
20190123,17,5.086
20190123,17,4.074
20190123,17,16.764
20190123,17,1.455
20190123,17,13.988
20190123,17,1.383
20190123,17,9.385
20190123,17,2.37
20190123,17,1.565
20190123,17,1.233
20190123,17,1.005
20190123,17,1.675
20190123,17,4.49
20190123,17,8.882
20190123,17,6.999
20190123,17,5.862
20190123,17,1.343
20190123,17,6.989
20190123,17,2.209
20190123,17,5.639
20190123,17,2.008
20190123,17,4.174
20190123,17,2.106
20190123,17,10.357
20190123,17,2.092
20190123,17,1.283
20190123,17,1.01
20190123,17,19.014
20190123,17,8.521
20190123,17,16.975
20190123,17,3.571
20190123,17,2.8
20190123,17,12.118
20190123,17,12.547
20190123,17,15.089
20190123,17,2.659
20190123,17,5.122
20190123,17,12.832
20190123,17,4.014
20190123,17,11.992
20190123,17,19.581
20190123,17,4.864
20190123,17,7.377
20190123,17,17.042
20190123,17,9.555
20190123,17,2.389
20190123,17,4.339
20190123,17,3.894
20190123,17,6.441
20190123,17,8.253
20190123,17,8.808
20190123,17,1.565
20190123,17,4.5
20190123,17,1.733
20190123,17,21.482
20190123,17,22.052
20190123,17,8.542
20190123,17,1.903
20190123,17,13.586
20190123,17,2.322
20190123,17,3.308
20190123,17,6.063
20190123,17,1.17
20190123,17,20.039
20190123,17,1.606
20190123,17,14.909
20190123,17,9.459
20190123,17,3.432
20190123,17,6.3
20190123,17,6.544
20190123,17,1.963
20190123,17,7.09
20190123,17,22.657
20190123,17,17.497
20190123,17,5.89
20190123,17,13.636
20190123,17,8.272
20190123,17,5.412
20190123,17,6.391
20190123,17,15.824
20190123,17,14.641
20190123,17,14.146
20190123,17,15.924
20190123,17,7.013
20190123,17,1.802
20190123,17,2.125
20190123,17,1.214
20190123,17,2.298
20190123,17,4.246
20190123,17,11.408
20190123,17,18.679
20190123,17,6.063
20190123,17,2.042
20190123,17,5.364
20190123,17,3.011
20190123,17,1.319
20190123,17,6.101
20190123,17,2.872
20190123,17,21.501
20190123,17,6.297
20190123,17,6.977
20190123,17,20.13
20190123,17,17.688
20190123,17,9.62
20190123,17,11.453
20190123,17,3.49
20190123,17,10.438
20190123,17,16.508
20190123,17,10.072
20190123,17,2.31
20190123,17,7.736
20190123,17,5.137
20190123,17,18.593
20190123,17,9.342
20190123,17,9.725
20190123,17,1.587
20190123,17,17.533
20190123,17,6.92
20190123,17,9.208
20190123,17,6.877
20190123,17,3.171
20190123,17,9.943
20190123,17,1.135
20190123,17,2.645
20190123,17,3.392
20190123,17,16.654
20190123,17,2.046
20190123,17,2.975
20190123,17,2.686
20190123,17,4.608
20190123,17,9.026
20190123,17,2.379
20190123,17,2.358
20190123,17,18.646
20190123,17,1.424
20190123,17,2.061
20190123,17,8.069
20190123,17,2.042
20190123,17,1.563
20190123,17,2.645
20190123,17,14.443
20190123,17,3.174
20190123,17,4.205
20190123,17,8.557
20190123,17,9.916
20190123,17,6.743
20190123,17,2.19
20190123,17,14.514
20190123,17,4.428
20190123,17,13.061
20190123,17,1.206
20190123,17,11.487
20190123,17,10.543
20190123,17,15.936
20190123,17,9.402
20190123,17,10.117
20190123,17,12.655
20190123,17,8.353
20190123,17,10.278
20190123,17,7.695
20190123,17,22.217
20190123,17,12.212
20190123,17,4.789
20190123,17,2.621
20190123,17,9.103
20190123,17,1
20190123,17,2.791
20190123,17,7.64
20190123,17,10.79
20190123,17,1.496
20190123,17,3.057
20190123,17,2.556
20190123,17,9.186
20190123,17,8.504
20190123,17,2.207
20190123,17,10.512
20190123,17,13.138
20190123,17,19.818
20190123,17,10.649
20190123,17,10.496
20190123,17,4.502
20190123,17,5.845
20190123,17,7.573
20190123,17,5.429
20190123,17,7.049
20190123,17,9.143
20190123,17,9.325
20190123,17,10.335
20190123,17,5.137
20190123,17,3.641
20190123,17,6.836
20190123,17,1.295
20190123,17,8.844
20190123,17,1.537
20190123,17,4.323
20190123,17,6.664
20190123,17,3.736
20190123,17,1.759
20190123,17,4.526
20190123,17,9.292
20190123,028,17.288
20190123,028,8.112
20190123,028,6.805
20190123,028,2.394
20190123,028,5.479
20190123,028,3.119
20190123,028,5.584
20190123,028,3.224
20190123,028,2.092
20190123,028,7.528
20190123,028,6.077
20190123,028,1.769
20190123,028,4.428
20190123,028,19.201
20190123,028,11.963
20190123,028,10.749
20190123,028,8.648
20190123,028,1.015
20190123,028,1.927
20190123,028,13.581
20190123,028,9.785
20190123,028,19.818
20190123,028,4.608
20190123,028,16.968
20190123,028,12.202
20190123,028,3.961
20190123,028,1.245
20190123,028,3.595
20190123,028,7.221
20190123,028,9.17
20190123,028,1.156
20190123,028,4.158
20190123,028,1.003
20190123,028,1.484
20190123,028,10.905
20190123,028,2.978
20190123,028,15.319
20190123,028,12.765
20190123,028,6.673
20190123,028,1.826
20190123,028,2.032
20190123,028,1.886
20190123,028,2.963
20190123,028,1.912
20190123,028,4.462
20190123,028,3.526
20190123,028,7.738
20190123,028,8.131
20190123,028,2.269
20190123,028,1.333
20190123,028,7.82
20190123,028,7.865
20190123,028,9.138
20190123,028,1.216
20190123,028,17.851
20190123,028,5.452
20190123,028,1.012
20190123,028,16.412
20190123,028,2.76
20190123,028,18.308
20190123,028,2.085
20190123,028,13.811
20190123,028,1.41
20190123,028,1.077
20190123,028,12.736
20190123,028,2.863
20190123,028,2.353
20190123,028,17.717
20190123,028,14.464
20190123,028,18.37
20190123,028,4.524
20190123,028,6.759
20190123,028,1.024
20190123,028,1.35
20190123,028,8.327
20190123,028,1.044
20190123,028,18.634
20190123,028,1.029
20190123,028,3.416
20190123,028,15.931
20190123,028,9.196
20190123,028,7.894
20190123,028,4.576
20190123,028,1.905
20190123,028,11.783
20190123,028,8.566
20190123,028,18.483
20190123,028,2.097
20190123,028,1.125
20190123,028,1.472
20190123,028,2.87
20190123,028,1.723
20190123,028,2.877
20190123,028,1.235
20190123,028,9.414
20190123,028,7.394
20190123,028,10.39
20190123,028,4.512
20190123,028,21.819
20190123,028,2.659
20190123,028,2.705
20190123,028,1.137
20190123,028,1.087
20190123,028,17.954
20190123,028,6.159
20190123,028,13.27
20190123,028,5.835
20190123,028,1.656
20190123,028,3.15
20190123,028,11.573
20190123,028,9.603
20190123,028,5.67
20190123,028,1.575
20190123,028,2.901
20190123,028,4.634
20190123,028,5.294
20190123,028,10.402
20190123,028,1.79
20190123,028,4.66
20190123,028,1.987
20190123,028,4.837
20190123,028,8.284
20190123,028,1.733
20190123,028,2.116
20190123,028,3.887
20190123,028,2.63
20190123,028,6.159
20190123,028,13.54
20190123,028,1.216
20190123,028,2.908
20190123,028,13.205
20190123,028,10.429
20190123,028,14.72
20190123,028,7.207
20190123,028,1.58
20190123,028,1.879
20190123,028,5.73
20190123,028,4.126
20190123,028,4.124
20190123,028,6.522
20190123,028,2.508
20190123,028,16.771
20190123,028,7.875
20190123,028,1.719
20190123,028,6.23
20190123,028,4.284
20190123,028,11.946
20190123,028,4.615
20190123,028,1.422
20190123,028,15.311
20190123,028,1.544
20190123,028,2.858
20190123,028,1.704
20190123,028,4.342
20190123,028,6.398
20190123,028,5.886
20190123,028,5.237
20190123,028,11.96
20190123,028,4.423
20190123,028,8.385
20190123,028,1.099
20190123,028,2.848
20190123,028,4.514
20190123,028,7.681
20190123,028,3.124
20190123,028,5.201
20190123,028,2.535
20190123,028,2.288
20190123,028,2.836
20190123,028,2.183
20190123,028,6.508
20190123,028,1.91
20190123,028,3.937
20190123,028,8.531
20190123,028,2.887
20190123,028,15.441
20190123,028,2.822
20190123,028,4.05
20190123,028,1.132
20190123,028,9.217
20190123,028,2.829
20190123,028,3.033
20190123,028,3.212
20190123,028,4.481
20190123,028,1.869
20190123,028,2.013
20190123,028,5.081
20190123,028,4.485
20190123,028,5.247
20190123,028,1.233
20190123,028,1.355
20190123,028,8.897
20190123,028,13.43
20190123,028,1.123
20190123,028,5.309
20190123,028,6.886
20190123,028,14.936
20190123,028,13.815
20190123,028,6.384
20190123,028,4.495
20190123,028,1.62
20190123,028,7.497
20190123,028,2.808
20190123,028,3.858
20190123,028,4.112
20190123,028,6.025
20190123,028,3.899
20190123,028,3.775
20190123,028,11.175
20190123,028,4.387
20190123,028,9.488
20190123,028,10.517
20190123,028,5.95
20190123,028,5.847
20190123,028,7.362
20190123,028,19.49
20190123,028,4.385
20190123,028,6.549
20190123,028,6.367
20190123,028,1.362
20190123,028,7.003
20190123,028,4.804
20190123,028,4.45
20190123,028,5.113
20190123,028,7.094
20190123,028,7.063
20190123,028,1.056
20190123,028,16.74
20190123,028,4.507
20190123,028,12.221
20190123,028,4.777
20190123,028,6.467
20190123,028,5.974
20190123,028,8.832
20190123,028,4.395
20190123,028,3.097
20190123,028,1.668
20190123,028,6.046
20190123,028,5.393
20190123,028,4.524
20190123,028,17.592
20190123,028,7.315
20190123,028,7.312
20190123,028,3.942
20190123,028,8.464
20190123,028,4.909
20190123,028,7.53
20190123,028,1.307
20190123,028,24.871
20190123,028,4.153
20190123,028,2.465
20190123,028,5.046
20190123,028,8.138
20190123,028,7.202
20190123,028,1.987
20190123,028,2.561
20190123,028,14.009
20190123,028,11.161
20190123,028,9.191
20190123,028,2.52
20190123,028,8.193
20190123,028,9.428
20190123,028,6.743
20190123,028,2.743
20190123,028,6.766
20190123,028,5.855
20190123,028,1.613
20190123,028,2.216
20190123,028,5.237
20190123,028,12.98
20190123,028,6.848
20190123,028,1.675
20190123,028,6.886
20190123,028,5.163
20190123,028,1.302
20190123,028,4.892
20190123,028,4.165
20190123,028,11.242
20190123,028,18.763
20190123,028,6.783
20190123,028,3.708
20190123,028,4.847
20190123,028,2.942
20190123,028,4.66
20190123,028,23.143
20190123,028,16.35
20190123,028,3.88
20190123,028,5.732
20190123,028,12.425
20190123,028,4.191
20190123,028,16.774
20190123,028,19.17
20190123,028,12.183
20190123,028,17.533
20190123,028,13.085
20190123,034,3.08
20190123,034,2.204
20190123,034,8.112
20190123,034,1.403
20190123,034,7.43
20190123,034,7.693
20190123,034,2.334
20190123,034,2.958
20190123,034,3.648
20190123,034,3.138
20190123,034,1.319
20190123,034,6.999
20190123,034,1.96
20190123,034,4.698
20190123,034,5.452
20190123,034,2.023
20190123,034,2.061
20190123,034,6.731
20190123,034,1.544
20190123,034,3.092
20190123,034,4.383
20190123,034,1.295
20190123,034,4.943
20190123,034,4.146
20190123,034,6.142
20190123,034,3.894
20190123,034,1.733
20190123,034,1.034
20190123,034,1.814
20190123,034,2.085
20190123,034,3.265
20190123,034,2.14
20190123,034,3.203
20190123,034,4.921
20190123,034,7.621
20190123,034,2.477
20190123,034,3.071
20190123,034,1.158
20190123,034,1.735
20190123,034,3.128
20190123,034,1.084
20190123,034,1.072
20190123,034,2.48
20190123,034,1.254
20190123,034,2.267
20190123,034,4.22
20190123,034,1.36
20190123,034,1.312
20190123,034,1.388
20190123,034,4.825
20190123,034,2.887
20190123,034,3.27
20190123,034,1.618
20190123,034,2.346
20190123,034,3.609
20190123,034,4.995
20190123,034,4.588
20190123,034,1.17
20190123,034,5.29
20190123,034,7.463
20190123,034,1.345
20190123,034,9.206
20190123,034,6.532
20190123,034,1.257
20190123,034,4.107
20190123,034,5.857
20190123,034,2.159
20190123,034,1.81
20190123,034,8.672
20190123,034,6.19
20190123,034,6.3
20190123,034,5.172
20190123,034,2.405
20190123,034,6.463
20190123,034,1.087
20190123,034,1.168
20190123,034,4.95
20190123,034,8.447
20190123,034,5.74
20190123,034,5.922
20190123,034,4.131
20190123,034,1.611
20190123,034,3.487
20190123,034,5.711
20190123,034,1.4
20190123,034,3.069
20190123,034,1.053
20190123,034,2.776
20190123,034,1.62
20190123,034,1.41
20190123,034,2.975
20190123,034,2.731
20190123,034,6.053
20190123,034,1.063
20190123,034,6.34
20190123,034,1.448
20190123,034,1.515
20190123,034,2.559
20190123,034,1.884
20190123,034,6.273
20190123,034,3.619
20190123,034,4.56
20190123,034,1.343
20190123,034,1.719
20190123,034,3.097
20190123,034,1.685
20190123,034,5.172
20190123,034,2.796
20190123,034,5.12
20190123,034,3.916
20190123,034,3.667
20190123,034,1.223
20190123,034,3.102
20190123,034,4.816
20190123,034,1.575
20190123,034,5.522
20190123,034,1.515
20190123,034,6.498
20190123,034,1.865
20190123,034,5.053
20190123,034,1.865
20190123,034,1.577
20190123,034,4.442
20190123,034,4.38
20190123,034,7.437
20190123,034,4.708
20190123,034,1.245
20190123,034,2.219
20190123,034,2.721
20190123,034,9.825
20190123,034,2.913
20190123,034,1.242
20190123,034,5.105
20190123,034,8.143
20190123,034,4.213
20190123,034,1.551
20190123,034,4.94
20190123,034,6.218
20190123,034,5.311
20190123,034,4.689
20190123,034,1.293
20190123,034,4.837
20190123,034,3.717
20190123,034,4.399
20190123,034,1.223
20190123,034,2.48
20190123,034,3.662
20190123,034,1.757
20190123,034,6.522
20190123,034,5.548
20190123,034,4.572
20190123,034,1.146
20190123,034,1.427
20190123,034,1.759
20190123,034,3.933
20190123,034,5.053
20190123,034,5.859
20190123,034,2.334
20190123,034,1.3
20190123,034,4.306
20190123,034,1.549
20190123,034,2.058
20190123,034,1.225
20190123,034,3.712
20190123,034,4.495
20190123,034,3.14
20190123,034,4.069
20190123,034,1.336
20190123,034,1.759
20190123,034,1.948
20190123,034,7.616
20190123,034,2.58
20190123,034,2.657
20190123,034,1.774
20190123,034,3.097
20190123,034,1.015
20190123,034,2.946
20190123,034,1.455
20190123,034,2.149
20190123,034,3.121
20190123,034,4.28
20190123,034,5.469
20190123,034,2.295
20190123,034,2.343
20190123,034,3.205
20190123,034,2.324
20190123,034,2.362
20190123,034,3.755
20190123,034,3.066
20190123,034,2.817
20190123,034,4.909
20190123,034,6.474
20190123,034,1.18
20190123,034,2.334
20190123,034,3.353
20190123,034,6.451
20190123,034,6.192
20190123,034,4.485
20190123,034,2.762
20190123,034,4.758
20190123,034,3.423
20190123,034,2.192
20190123,034,5.328
20190123,034,8.356
20190123,034,5.292
20190123,034,2.267
20190123,034,5.709
20190123,034,1.479
20190123,034,2.271
20190123,034,2.283
20190123,034,8.885
20190123,034,2.623
20190123,034,3.332
20190123,034,2.92
20190123,034,1.101
20190123,034,1.079
20190123,034,1.441
20190123,034,5.357
20190123,034,10.675
20190123,034,8.059
20190123,034,10.204
20190123,034,1.084
20190123,034,5.917
20190123,034,1.065
20190123,034,3.37
20190123,034,8.856
20190123,034,6.877
20190123,034,3.083
20190123,034,2.913
20190123,034,3.14
20190123,034,5.673
20190123,034,1.728
20190123,034,3.48
20190123,034,4.969
20190123,034,2.295
20190123,034,3.284
20190123,034,2.834
20190123,034,3.638
20190123,034,3.274
20190123,034,1.922
20190123,034,5.484
20190123,034,3.643
20190123,034,1.781
20190123,034,4.596
20190123,034,1.649
20190123,034,12.25
20190123,034,11.537
20190123,034,8.193
20190123,034,5.938
20190123,034,7.891
20190123,034,2.135
20190123,034,4.665
20190123,034,3.746
20190123,034,8.049
20190123,034,8.116
20190123,034,9.739
20190123,034,7.257
20190123,034,5.725
20190123,034,4.813
20190123,034,10.019
20190123,034,10.113
20190123,034,12.628
20190123,034,5.852
20190123,034,3.578
20190123,034,4.777
20190123,034,9.119
20190123,034,6.015
20190123,034,8.794
20190123,034,7.719
20190123,034,11.814
20190123,034,9.007
20190123,034,4.871
20190123,034,6.302
20190123,034,14.198
20190123,045,15.354
20190123,045,2.391
20190123,045,7.348
20190123,045,8.121
20190123,045,1.398
20190123,045,7.231
20190123,045,2.449
20190123,045,2.657
20190123,045,1.908
20190123,045,14.232
20190123,045,6.903
20190123,045,17.011
20190123,045,1.9
20190123,045,6.752
20190123,045,2.975
20190123,045,26.743
20190123,045,3.088
20190123,045,1.623
20190123,045,1.594
20190123,045,6.372
20190123,045,10.78
20190123,045,12.016
20190123,045,23.177
20190123,045,5.886
20190123,045,5.223
20190123,045,2.733
20190123,045,4.959
20190123,045,3.94
20190123,045,14.04
20190123,045,20.441
20190123,045,7.832
20190123,045,2.585
20190123,045,19.33
20190123,045,8.423
20190123,045,1.855
20190123,045,24.854
20190123,045,4.124
20190123,045,10.517
20190123,045,12.889
20190123,045,7.037
20190123,045,14.545
20190123,045,3.078
20190123,045,16.841
20190123,045,16.472
20190123,045,1.18
20190123,045,32.538
20190123,045,15.833
20190123,045,6.295
20190123,045,14.019
20190123,045,4.208
20190123,045,7.176
20190123,045,3.712
20190123,045,5.067
20190123,045,4.655
20190123,045,1.082
20190123,045,19.17
20190123,045,15.35
20190123,045,5.299
20190123,045,7.195
20190123,045,3.988
20190123,045,1.989
20190123,045,2.542
20190123,045,2.501
20190123,045,15.493
20190123,045,3.205
20190123,045,2.774
20190123,045,9.61
20190123,045,17.837
20190123,045,20.319
20190123,045,7.121
20190123,045,11.379
20190123,045,5.974
20190123,045,14.948
20190123,045,4.44
20190123,045,4.856
20190123,045,3.653
20190123,045,1.807
20190123,045,3.681
20190123,045,3.767
20190123,045,6.948
20190123,045,1.877
20190123,045,3.377
20190123,045,18.978
20190123,045,16.554
20190123,045,1.989
20190123,045,6.431
20190123,045,2.657
20190123,045,1.328
20190123,045,7.836
20190123,045,10.881
20190123,045,9.598
20190123,045,2.934
20190123,045,9.926
20190123,045,1.86
20190123,045,9.356
20190123,045,8.985
20190123,045,1.656
20190123,045,3.456
20190123,045,12.978
20190123,045,5.342
20190123,045,14.387
20190123,045,26.374
20190123,045,2.578
20190123,045,1.565
20190123,045,4.316
20190123,045,2.853
20190123,045,7.102
20190123,045,3.99
20190123,045,6.936
20190123,045,1.783
20190123,045,27.059
20190123,045,11.58
20190123,045,7.844
20190123,045,15.309
20190123,045,9.737
20190123,045,8.186
20190123,045,4.581
20190123,045,2.992
20190123,045,17.911
20190123,045,17.789
20190123,045,2.209
20190123,045,2.425
20190123,045,19.258
20190123,045,5.835
20190123,045,1.776
20190123,045,5.821
20190123,045,13.243
20190123,045,1.771
20190123,045,7.286
20190123,045,18.576
20190123,045,2.365
20190123,045,14.878
20190123,045,36.394
20190123,045,10.958
20190123,045,20.738
20190123,045,10.8
20190123,045,15.644
20190123,045,2.334
20190123,045,2.178
20190123,045,3.116
20190123,045,10.18
20190123,045,15.225
20190123,045,7.135
20190123,045,2.913
20190123,045,11.116
20190123,045,10.335
20190123,045,5.046
20190123,045,11.972
20190123,045,7.894
20190123,045,13.016
20190123,045,4.569
20190123,045,11.381
20190123,045,6.956
20190123,045,2.511
20190123,045,16.649
20190123,045,8.485
20190123,045,12.463
20190123,045,9.833
20190123,045,4.428
20190123,045,11.434
20190123,045,2.731
20190123,045,8.535
20190123,045,4.569
20190123,045,2.286
20190123,045,1.024
20190123,045,14.775
20190123,045,4.837
20190123,045,12.173
20190123,045,7.386
20190123,045,14.888
20190123,045,14.263
20190123,045,4.584
20190123,045,1.154
20190123,045,2.812
20190123,045,10.888
20190123,045,12.521
20190123,045,16.472
20190123,045,2.889
20190123,045,1.216
20190123,045,18.555
20190123,045,3.87
20190123,045,1.221
20190123,045,6.731
20190123,045,11.013
20190123,045,1.336
20190123,045,9.397
20190123,045,12.686
20190123,045,1.115
20190123,045,2.554
20190123,045,14.265
20190123,045,8.076
20190123,045,1.826
20190123,045,16.307
20190123,045,1.458
20190123,045,7.252
20190123,045,12.556
20190123,045,19.246
20190123,045,7.473
20190123,045,10.05
20190123,045,6.599
20190123,045,1.146
20190123,045,1.331
20190123,045,12.686
20190123,045,3.416
20190123,045,15.623
20190123,045,1.357
20190123,045,17.341
20190123,045,2.482
20190123,045,5.168
20190123,045,2.58
20190123,045,1.395
20190123,045,10.926
20190123,045,4.292
20190123,045,14.727
20190123,045,1.168
20190123,045,2.681
20190123,045,4.471
20190123,045,8.138
20190123,045,4.701
20190123,045,5.579
20190123,045,1.051
20190123,045,14.493
20190123,045,19.242
20190123,045,9.959
20190123,045,2.712
20190123,045,15.46
20190123,045,8.65
20190123,045,4.069
20190123,045,11.848
20190123,045,3.136
20190123,045,8.26
20190123,045,9.486
20190123,045,13.392
20190123,045,1.666
20190123,045,2.102
20190123,045,12.188
20190123,045,11.343
20190123,045,13.724
20190123,045,5.677
20190123,045,22.846
20190123,045,2.786
20190123,045,8.37
20190123,045,5.153
20190123,045,5.455
20190123,045,16.365
20190123,045,1.589
20190123,045,26.396
20190123,045,11.245
20190123,045,1.407
20190123,045,1.178
20190123,045,9.859
20190123,045,17.104
20190123,045,3.396
20190123,045,19.878
20190123,045,3.626
20190123,045,23.296
20190123,045,3.226
20190123,045,4.095
20190123,045,1.058
20190123,045,4.313
20190123,045,5.259
20190123,045,17.894
20190123,045,5.766
20190123,045,2.051
20190123,045,10.888
20190123,045,1.221
20190123,045,8.921
20190123,045,7.267
20190123,045,5.905
20190123,045,2.693
20190123,045,2.169
20190123,045,1.364
20190123,045,1.139
20190123,045,14.691
20190123,045,5.788
20190123,045,10.189
20190123,045,17.085
20190123,045,13.246
20190123,045,15.017
20190123,045,7.102
20190123,045,7.262
20190123,045,3.897
20190123,045,5.833
20190123,045,16.022
20190123,045,27.126
20190123,045,9.694
20190123,045,16.664
20190123,045,14.397
20190123,045,7.205
20190123,045,7.75
20190123,045,9.809
20190123,045,12.956
20190123,045,8.87
20190123,045,9.277
20190123,045,15.445
20190123,045,13.14
20190123,045,12.408
20190123,045,16.568
20190123,045,13.751
20190123,050,25.599
20190123,050,3.55
20190123,050,1.051
20190123,050,6.364
20190123,050,4.871
20190123,050,14.084
20190123,050,23.686
20190123,050,34.682
20190123,050,7.36
20190123,050,6.173
20190123,050,18.543
20190123,050,2.796
20190123,050,10.383
20190123,050,6.209
20190123,050,5.498
20190123,050,24.608
20190123,050,3.59
20190123,050,24.009
20190123,050,1.465
20190123,050,2.389
20190123,050,2.992
20190123,050,3.167
20190123,050,3.576
20190123,050,3.162
20190123,050,1.484
20190123,050,2.53
20190123,050,12.334
20190123,050,1.13
20190123,050,1.07
20190123,050,15.795
20190123,050,13.775
20190123,050,2.556
20190123,050,1.807
